,aX,aY,aZ,gX,gY,gZ
471,-8.801,-0.33,1.69,0.061,0.486,0.13
472,-8.82,-0.326,1.695,0.046,0.485,0.118
473,-8.825,-0.316,1.719,0.027,0.479,0.102
474,-8.825,-0.311,1.733,0.016,0.47,0.09
475,-8.825,-0.316,1.753,0.007,0.46,0.077
476,-8.82,-0.326,1.781,-0.003,0.442,0.06
477,-8.815,-0.34,1.796,-0.007,0.427,0.047
478,-8.806,-0.364,1.81,-0.009,0.411,0.033
479,-8.772,-0.388,1.81,-0.008,0.388,0.014
480,-8.748,-0.397,1.815,-0.005,0.371,0.001
481,-8.724,-0.412,1.815,-0.001,0.355,-0.013
482,-8.691,-0.426,1.815,0.008,0.336,-0.031
483,-8.662,-0.436,1.8,0.017,0.324,-0.045
484,-8.624,-0.441,1.781,0.028,0.31,-0.062
485,-8.475,-0.426,1.714,0.073,0.285,-0.108
486,-8.442,-0.412,1.705,0.083,0.283,-0.116
487,-8.399,-0.397,1.676,0.097,0.279,-0.125
488,-8.37,-0.373,1.662,0.107,0.276,-0.13
489,-8.356,-0.354,1.633,0.116,0.274,-0.134
490,-8.327,-0.316,1.59,0.129,0.269,-0.138
491,-8.308,-0.292,1.561,0.139,0.266,-0.14
492,-8.284,-0.259,1.537,0.151,0.259,-0.141
493,-8.26,-0.244,1.513,0.159,0.253,-0.142
494,-8.236,-0.23,1.484,0.167,0.245,-0.141
495,-8.207,-0.206,1.46,0.177,0.232,-0.142
496,-8.179,-0.187,1.451,0.184,0.22,-0.142
497,-8.145,-0.168,1.432,0.189,0.205,-0.143
498,-8.102,-0.153,1.417,0.196,0.182,-0.145
499,-8.064,-0.144,1.408,0.202,0.162,-0.148
500,-8.021,-0.134,1.422,0.206,0.14,-0.151
501,-7.977,-0.129,1.427,0.213,0.108,-0.158
502,-7.944,-0.124,1.432,0.217,0.083,-0.164
503,-7.887,-0.124,1.437,0.223,0.05,-0.174
504,-7.839,-0.124,1.446,0.226,0.027,-0.182
505,-7.791,-0.12,1.451,0.229,0.005,-0.191
506,-7.733,-0.129,1.465,0.232,-0.019,-0.205
507,-7.685,-0.129,1.451,0.234,-0.033,-0.215
508,-7.638,-0.134,1.456,0.235,-0.043,-0.226
509,-7.585,-0.129,1.456,0.234,-0.051,-0.24
510,-7.551,-0.129,1.465,0.233,-0.054,-0.25
511,-7.523,-0.124,1.47,0.232,-0.053,-0.26
512,-7.484,-0.12,1.475,0.228,-0.047,-0.272
513,-7.456,-0.12,1.489,0.224,-0.04,-0.28
514,-7.422,-0.115,1.494,0.217,-0.025,-0.29
515,-7.408,-0.124,1.494,0.211,-0.012,-0.298
516,-7.389,-0.129,1.499,0.204,0.003,-0.304
517,-7.384,-0.153,1.513,0.194,0.023,-0.311
518,-7.379,-0.163,1.528,0.186,0.04,-0.316
519,-7.389,-0.182,1.542,0.177,0.057,-0.321
520,-7.403,-0.201,1.551,0.164,0.08,-0.326
521,-7.422,-0.215,1.551,0.155,0.097,-0.33
522,-7.436,-0.239,1.556,0.147,0.114,-0.333
523,-7.465,-0.278,1.571,0.136,0.134,-0.338
524,-7.494,-0.306,1.595,0.128,0.149,-0.34
525,-7.523,-0.335,1.623,0.122,0.162,-0.343
526,-7.57,-0.383,1.652,0.117,0.179,-0.346
527,-7.618,-0.417,1.676,0.115,0.192,-0.348
528,-7.671,-0.464,1.705,0.115,0.208,-0.349
529,-7.709,-0.503,1.719,0.117,0.219,-0.349
530,-7.757,-0.532,1.738,0.121,0.23,-0.349
531,-7.824,-0.57,1.767,0.129,0.245,-0.348
532,-7.877,-0.594,1.781,0.137,0.255,-0.345
533,-7.92,-0.622,1.791,0.147,0.265,-0.342
534,-7.987,-0.656,1.815,0.161,0.279,-0.337
535,-8.035,-0.68,1.824,0.172,0.289,-0.331
536,-8.088,-0.699,1.834,0.183,0.3,-0.325
537,-8.155,-0.718,1.824,0.198,0.315,-0.316
538,-8.207,-0.728,1.824,0.209,0.328,-0.308
539,-8.26,-0.737,1.815,0.219,0.34,-0.299
540,-8.327,-0.747,1.8,0.23,0.357,-0.286
541,-8.37,-0.742,1.786,0.238,0.371,-0.275
542,-8.437,-0.737,1.767,0.245,0.387,-0.26
543,-8.475,-0.728,1.757,0.248,0.398,-0.248
544,-8.509,-0.723,1.724,0.25,0.408,-0.236
545,-8.547,-0.704,1.695,0.251,0.417,-0.219
546,-8.557,-0.69,1.657,0.249,0.42,-0.207
547,-8.557,-0.666,1.633,0.247,0.419,-0.195
548,-8.557,-0.646,1.614,0.243,0.41,-0.181
549,-8.547,-0.637,1.59,0.24,0.398,-0.172
550,-8.519,-0.622,1.566,0.235,0.382,-0.163
551,-8.475,-0.613,1.551,0.229,0.354,-0.154
552,-8.437,-0.608,1.537,0.225,0.329,-0.149
553,-8.389,-0.613,1.518,0.22,0.301,-0.146
554,-8.14,-0.613,1.437,0.211,0.175,-0.156
555,-8.078,-0.627,1.432,0.211,0.155,-0.162
556,-7.997,-0.632,1.437,0.213,0.135,-0.172
557,-7.93,-0.642,1.427,0.216,0.126,-0.181
558,-7.867,-0.656,1.422,0.22,0.123,-0.191
559,-7.786,-0.67,1.398,0.226,0.125,-0.204
560,-7.724,-0.68,1.393,0.233,0.132,-0.213
561,-7.647,-0.68,1.379,0.244,0.146,-0.224
562,-7.59,-0.685,1.379,0.254,0.158,-0.232
563,-7.532,-0.675,1.374,0.263,0.172,-0.238
564,-7.47,-0.675,1.374,0.276,0.191,-0.244
565,-7.432,-0.666,1.379,0.286,0.205,-0.248
566,-7.403,-0.656,1.369,0.295,0.219,-0.251
567,-7.379,-0.637,1.36,0.304,0.236,-0.252
568,-7.36,-0.632,1.35,0.309,0.246,-0.251
569,-7.35,-0.622,1.341,0.313,0.256,-0.25
570,-7.341,-0.608,1.322,0.314,0.267,-0.248
571,-7.331,-0.603,1.317,0.311,0.274,-0.244
572,-7.341,-0.599,1.298,0.307,0.281,-0.241
573,-7.35,-0.594,1.279,0.297,0.29,-0.235
574,-7.36,-0.589,1.255,0.287,0.296,-0.231
575,-7.374,-0.594,1.24,0.272,0.302,-0.225
576,-7.389,-0.599,1.226,0.259,0.306,-0.22
577,-7.393,-0.603,1.231,0.247,0.309,-0.216
578,-7.393,-0.622,1.231,0.229,0.312,-0.211
579,-7.398,-0.637,1.231,0.217,0.313,-0.208
580,-7.403,-0.661,1.24,0.206,0.314,-0.207
581,-7.412,-0.685,1.235,0.192,0.315,-0.205
582,-7.422,-0.709,1.25,0.182,0.316,-0.205
583,-7.432,-0.737,1.255,0.174,0.317,-0.206
584,-7.436,-0.781,1.25,0.166,0.319,-0.209
585,-7.451,-0.819,1.245,0.161,0.321,-0.211
586,-7.46,-0.857,1.245,0.157,0.325,-0.214
587,-7.489,-0.91,1.235,0.153,0.332,-0.219
588,-7.518,-0.948,1.231,0.153,0.338,-0.224
589,-7.566,-1.006,1.226,0.155,0.349,-0.23
590,-7.599,-1.049,1.216,0.157,0.36,-0.234
591,-7.638,-1.097,1.211,0.161,0.373,-0.238
592,-7.7,-1.154,1.197,0.167,0.393,-0.243
593,-7.762,-1.188,1.188,0.173,0.41,-0.246
594,-7.824,-1.221,1.183,0.18,0.429,-0.246
595,-7.906,-1.269,1.159,0.191,0.457,-0.247
596,-7.977,-1.298,1.144,0.201,0.48,-0.246
597,-8.04,-1.326,1.12,0.211,0.502,-0.243
598,-8.131,-1.36,1.106,0.226,0.531,-0.237
599,-8.207,-1.393,1.087,0.238,0.551,-0.231
600,-8.279,-1.417,1.058,0.251,0.569,-0.224
601,-8.375,-1.446,1.03,0.27,0.589,-0.213
602,-8.442,-1.46,1.006,0.285,0.6,-0.203
603,-8.499,-1.484,0.996,0.301,0.607,-0.192
604,-8.576,-1.504,0.967,0.324,0.61,-0.177
605,-8.633,-1.518,0.953,0.343,0.607,-0.165
606,-8.701,-1.537,0.929,0.369,0.597,-0.149
607,-8.734,-1.556,0.905,0.39,0.585,-0.138
608,-8.782,-1.575,0.891,0.412,0.571,-0.126
609,-8.82,-1.599,0.881,0.442,0.547,-0.112
610,-8.849,-1.614,0.857,0.465,0.528,-0.102
611,-8.878,-1.633,0.833,0.489,0.509,-0.094
612,-8.902,-1.652,0.8,0.522,0.484,-0.084
613,-8.916,-1.671,0.766,0.547,0.467,-0.078
614,-8.935,-1.681,0.747,0.572,0.452,-0.074
615,-8.964,-1.69,0.699,0.604,0.436,-0.068
616,-8.983,-1.695,0.656,0.627,0.428,-0.065
617,-9.007,-1.69,0.637,0.65,0.424,-0.062
618,-9.041,-1.686,0.594,0.678,0.422,-0.059
619,-9.055,-1.676,0.565,0.698,0.426,-0.056
620,-9.088,-1.657,0.522,0.72,0.433,-0.052
621,-9.112,-1.638,0.488,0.734,0.44,-0.049
622,-9.136,-1.618,0.45,0.747,0.449,-0.045
623,-9.17,-1.585,0.397,0.758,0.46,-0.039
624,-9.203,-1.551,0.359,0.762,0.467,-0.034
625,-9.237,-1.518,0.321,0.765,0.473,-0.029
626,-9.285,-1.47,0.278,0.762,0.478,-0.021
627,-9.318,-1.446,0.239,0.756,0.479,-0.015
628,-9.505,-1.307,0.067,0.685,0.452,0.013
629,-9.538,-1.288,0.038,0.661,0.439,0.018
630,-9.562,-1.259,0.029,0.638,0.425,0.022
631,-9.601,-1.231,0.014,0.602,0.402,0.025
632,-9.629,-1.211,0.01,0.575,0.383,0.027
633,-9.644,-1.197,0.0,0.547,0.362,0.028
634,-9.658,-1.183,-0.014,0.509,0.333,0.027
635,-9.673,-1.178,-0.029,0.483,0.311,0.025
636,-9.682,-1.178,-0.038,0.455,0.289,0.021
637,-9.687,-1.183,-0.034,0.42,0.259,0.014
638,-9.682,-1.192,0.0,0.396,0.237,0.007
639,-9.677,-1.207,0.005,0.372,0.217,-0.002
640,-9.668,-1.226,0.029,0.341,0.192,-0.014
641,-9.658,-1.24,0.014,0.319,0.176,-0.024
642,-9.663,-1.255,0.014,0.299,0.164,-0.036
643,-9.673,-1.279,0.034,0.273,0.151,-0.052
644,-9.677,-1.302,0.048,0.254,0.143,-0.065
645,-9.682,-1.326,0.057,0.237,0.138,-0.077
646,-9.697,-1.355,0.086,0.215,0.135,-0.093
647,-9.706,-1.379,0.096,0.2,0.135,-0.105
648,-9.716,-1.413,0.105,0.182,0.138,-0.118
649,-9.725,-1.437,0.115,0.171,0.141,-0.127
650,-9.735,-1.46,0.124,0.161,0.144,-0.135
651,-9.744,-1.484,0.134,0.15,0.149,-0.142
652,-9.749,-1.499,0.144,0.143,0.152,-0.146
653,-9.749,-1.518,0.158,0.139,0.154,-0.149
654,-9.749,-1.547,0.158,0.135,0.154,-0.15
655,-9.754,-1.571,0.153,0.133,0.153,-0.149
656,-9.754,-1.59,0.158,0.134,0.15,-0.147
657,-9.754,-1.604,0.163,0.136,0.143,-0.142
658,-9.744,-1.618,0.163,0.137,0.135,-0.138
659,-9.73,-1.628,0.172,0.141,0.124,-0.133
660,-9.706,-1.638,0.163,0.146,0.109,-0.125
661,-9.687,-1.642,0.134,0.151,0.096,-0.12
662,-9.649,-1.652,0.115,0.158,0.078,-0.112
663,-9.615,-1.657,0.101,0.165,0.062,-0.106
664,-9.586,-1.662,0.091,0.171,0.047,-0.101
665,-9.543,-1.671,0.077,0.18,0.025,-0.094
666,-9.505,-1.671,0.077,0.187,0.007,-0.09
667,-9.471,-1.671,0.067,0.196,-0.011,-0.087
668,-9.419,-1.666,0.072,0.208,-0.035,-0.084
669,-9.39,-1.671,0.067,0.216,-0.052,-0.084
670,-9.357,-1.671,0.057,0.224,-0.069,-0.084
671,-9.313,-1.676,0.057,0.236,-0.088,-0.085
672,-9.29,-1.676,0.057,0.244,-0.101,-0.087
673,-9.251,-1.676,0.057,0.254,-0.114,-0.091
674,-9.232,-1.681,0.067,0.26,-0.121,-0.095
675,-9.203,-1.69,0.072,0.267,-0.125,-0.099
676,-9.17,-1.7,0.081,0.275,-0.127,-0.105
677,-9.141,-1.7,0.086,0.279,-0.127,-0.108
678,-9.122,-1.7,0.091,0.285,-0.125,-0.113
679,-9.098,-1.7,0.105,0.291,-0.119,-0.118
680,-9.084,-1.705,0.115,0.296,-0.114,-0.121
681,-9.05,-1.705,0.124,0.303,-0.107,-0.124
682,-9.041,-1.705,0.134,0.308,-0.101,-0.126
683,-9.031,-1.7,0.144,0.312,-0.095,-0.127
684,-9.031,-1.7,0.158,0.317,-0.086,-0.128
685,-9.026,-1.7,0.182,0.32,-0.079,-0.128
686,-9.026,-1.69,0.187,0.321,-0.073,-0.127
687,-9.021,-1.686,0.192,0.321,-0.064,-0.125
688,-9.021,-1.671,0.201,0.319,-0.059,-0.123
689,-9.026,-1.662,0.206,0.313,-0.053,-0.12
690,-9.041,-1.652,0.201,0.305,-0.049,-0.117
691,-9.045,-1.652,0.196,0.297,-0.045,-0.114
692,-9.108,-1.628,0.168,0.224,-0.029,-0.101
693,-9.117,-1.633,0.168,0.204,-0.025,-0.099
694,-9.136,-1.638,0.163,0.174,-0.021,-0.097
695,-9.151,-1.642,0.158,0.151,-0.017,-0.095
696,-9.155,-1.642,0.158,0.128,-0.014,-0.094
697,-9.16,-1.652,0.144,0.096,-0.011,-0.092
698,-9.165,-1.666,0.144,0.072,-0.009,-0.09
699,-9.179,-1.681,0.148,0.042,-0.007,-0.089
700,-9.189,-1.69,0.144,0.021,-0.007,-0.088
701,-9.189,-1.705,0.148,-0.0,-0.008,-0.087
702,-9.179,-1.724,0.148,-0.026,-0.012,-0.086
703,-9.17,-1.729,0.158,-0.043,-0.017,-0.084
704,-9.17,-1.733,0.148,-0.059,-0.022,-0.084
705,-9.155,-1.757,0.153,-0.077,-0.031,-0.083
706,-9.146,-1.772,0.148,-0.089,-0.04,-0.081
707,-9.127,-1.786,0.163,-0.101,-0.054,-0.079
708,-9.108,-1.791,0.177,-0.108,-0.066,-0.078
709,-9.084,-1.8,0.172,-0.114,-0.079,-0.076
710,-9.041,-1.81,0.182,-0.119,-0.098,-0.074
711,-9.007,-1.81,0.187,-0.12,-0.113,-0.073
712,-8.964,-1.805,0.187,-0.12,-0.133,-0.071
713,-8.93,-1.805,0.187,-0.118,-0.147,-0.069
714,-8.892,-1.8,0.187,-0.115,-0.161,-0.068
715,-8.844,-1.791,0.201,-0.11,-0.179,-0.066
716,-8.801,-1.781,0.215,-0.106,-0.191,-0.066
717,-8.734,-1.781,0.23,-0.099,-0.204,-0.065
718,-8.691,-1.781,0.254,-0.094,-0.212,-0.065
719,-8.648,-1.781,0.273,-0.089,-0.218,-0.065
720,-8.595,-1.781,0.292,-0.082,-0.223,-0.066
721,-8.552,-1.781,0.311,-0.078,-0.225,-0.066
722,-8.519,-1.781,0.321,-0.074,-0.225,-0.067
723,-8.475,-1.791,0.335,-0.069,-0.219,-0.07
724,-8.442,-1.8,0.354,-0.068,-0.212,-0.072
725,-8.413,-1.805,0.378,-0.066,-0.199,-0.074
726,-8.384,-1.815,0.402,-0.065,-0.186,-0.076
727,-8.356,-1.824,0.421,-0.065,-0.171,-0.077
728,-8.279,-1.887,0.484,-0.064,-0.091,-0.077
729,-8.26,-1.906,0.517,-0.063,-0.075,-0.075
730,-8.246,-1.93,0.546,-0.06,-0.055,-0.071
731,-8.241,-1.944,0.555,-0.056,-0.042,-0.068
732,-8.222,-1.978,0.579,-0.05,-0.029,-0.063
733,-8.222,-2.002,0.589,-0.045,-0.02,-0.058
734,-8.212,-2.035,0.599,-0.039,-0.014,-0.053
735,-8.222,-2.054,0.599,-0.03,-0.007,-0.045
736,-8.217,-2.073,0.608,-0.021,-0.003,-0.039
737,-8.222,-2.088,0.608,-0.013,0.001,-0.031
738,-8.222,-2.116,0.613,-0.001,0.006,-0.021
739,-8.222,-2.131,0.622,0.009,0.01,-0.013
740,-8.226,-2.16,0.622,0.022,0.017,-0.001
741,-8.222,-2.174,0.618,0.032,0.022,0.009
742,-8.226,-2.188,0.613,0.042,0.028,0.02
743,-8.236,-2.203,0.618,0.056,0.038,0.034
744,-8.236,-2.203,0.622,0.066,0.046,0.045
745,-8.25,-2.212,0.618,0.075,0.054,0.056
746,-8.26,-2.217,0.613,0.088,0.066,0.072
747,-8.274,-2.212,0.618,0.097,0.077,0.084
748,-8.284,-2.212,0.608,0.105,0.087,0.095
749,-8.298,-2.212,0.599,0.114,0.102,0.111
750,-8.322,-2.207,0.584,0.119,0.114,0.123
751,-8.346,-2.193,0.575,0.124,0.125,0.134
752,-8.38,-2.174,0.565,0.128,0.142,0.149
753,-8.404,-2.16,0.551,0.129,0.156,0.16
754,-8.437,-2.136,0.536,0.13,0.169,0.171
755,-8.48,-2.102,0.508,0.13,0.187,0.185
756,-8.519,-2.069,0.488,0.128,0.201,0.195
757,-8.552,-2.03,0.469,0.126,0.214,0.205
758,-8.595,-1.968,0.431,0.123,0.23,0.218
759,-8.624,-1.92,0.407,0.121,0.242,0.226
760,-8.653,-1.877,0.378,0.118,0.252,0.236
761,-8.701,-1.81,0.34,0.116,0.262,0.248
762,-8.724,-1.757,0.302,0.116,0.267,0.256
763,-8.744,-1.7,0.273,0.115,0.268,0.263
764,-8.758,-1.623,0.239,0.117,0.263,0.272
765,-8.748,-1.566,0.225,0.12,0.253,0.278
766,-8.734,-1.504,0.22,0.125,0.238,0.282
767,-8.701,-1.427,0.22,0.132,0.207,0.286
768,-8.662,-1.374,0.211,0.139,0.175,0.287
769,-8.605,-1.312,0.211,0.147,0.136,0.286
770,-8.514,-1.245,0.211,0.157,0.074,0.28
771,-8.428,-1.192,0.201,0.165,0.022,0.274
772,-8.341,-1.149,0.206,0.171,-0.035,0.264
773,-8.222,-1.097,0.196,0.178,-0.115,0.247
774,-8.121,-1.068,0.187,0.181,-0.176,0.231
775,-8.04,-1.049,0.196,0.18,-0.236,0.213
776,-7.93,-1.02,0.201,0.175,-0.311,0.185
777,-7.863,-0.996,0.196,0.167,-0.361,0.162
778,-7.805,-0.972,0.187,0.155,-0.402,0.137
779,-7.748,-0.939,0.182,0.134,-0.44,0.103
780,-7.724,-0.915,0.177,0.115,-0.453,0.077
781,-7.719,-0.891,0.177,0.084,-0.447,0.043
782,-7.728,-0.876,0.177,0.058,-0.425,0.019
783,-7.757,-0.852,0.172,0.029,-0.39,-0.003
784,-7.819,-0.838,0.163,-0.01,-0.32,-0.03
785,-7.896,-0.838,0.168,-0.041,-0.253,-0.048
786,-7.987,-0.838,0.172,-0.072,-0.177,-0.063
787,-8.145,-0.843,0.158,-0.115,-0.066,-0.079
788,-8.284,-0.857,0.163,-0.146,0.022,-0.088
789,-8.495,-0.891,0.163,-0.189,0.139,-0.098
790,-8.681,-0.915,0.153,-0.222,0.224,-0.101
791,-8.873,-0.939,0.148,-0.254,0.303,-0.103
792,-9.141,-0.967,0.134,-0.296,0.396,-0.101
793,-9.337,-0.991,0.134,-0.328,0.454,-0.097
794,-9.548,-1.006,0.153,-0.36,0.498,-0.09
795,-9.797,-1.02,0.124,-0.399,0.538,-0.077
796,-9.974,-1.025,0.081,-0.426,0.554,-0.065
797,-10.52,-1.006,0.129,-0.505,0.428,0.014
798,-10.568,-0.991,0.163,-0.508,0.349,0.032
799,-10.592,-0.977,0.201,-0.506,0.254,0.049
800,-10.573,-0.953,0.268,-0.494,0.106,0.07
801,-10.525,-0.939,0.316,-0.48,-0.02,0.082
802,-10.424,-0.915,0.373,-0.456,-0.198,0.095
803,-10.324,-0.91,0.421,-0.436,-0.335,0.101
804,-10.204,-0.915,0.46,-0.414,-0.47,0.103
805,-10.022,-0.91,0.512,-0.387,-0.641,0.099
806,-9.874,-0.91,0.532,-0.368,-0.756,0.093
807,-9.716,-0.905,0.57,-0.351,-0.857,0.083
808,-9.505,-0.895,0.613,-0.332,-0.966,0.065
809,-9.342,-0.881,0.646,-0.321,-1.025,0.048
810,-9.127,-0.852,0.699,-0.313,-1.071,0.024
811,-8.964,-0.828,0.723,-0.309,-1.079,0.005
812,-8.811,-0.8,0.737,-0.308,-1.065,-0.016
813,-8.624,-0.752,0.771,-0.311,-1.01,-0.042
814,-8.504,-0.718,0.79,-0.316,-0.946,-0.061
815,-8.399,-0.69,0.804,-0.321,-0.863,-0.079
816,-8.289,-0.651,0.828,-0.331,-0.729,-0.101
817,-8.241,-0.613,0.852,-0.339,-0.615,-0.116
818,-8.207,-0.565,0.876,-0.352,-0.452,-0.133
819,-8.207,-0.527,0.891,-0.361,-0.326,-0.144
820,-8.246,-0.503,0.9,-0.37,-0.199,-0.154
821,-8.327,-0.484,0.915,-0.383,-0.035,-0.164
822,-8.428,-0.455,0.915,-0.393,0.08,-0.169
823,-8.586,-0.421,0.915,-0.406,0.221,-0.175
824,-8.734,-0.407,0.915,-0.416,0.314,-0.179
825,-8.887,-0.393,0.915,-0.425,0.393,-0.18
826,-9.117,-0.378,0.905,-0.436,0.475,-0.18
827,-9.29,-0.378,0.905,-0.442,0.519,-0.18
828,-9.462,-0.373,0.905,-0.448,0.547,-0.178
829,-9.677,-0.378,0.919,-0.454,0.559,-0.175
830,-9.826,-0.393,0.915,-0.456,0.551,-0.172
831,-9.989,-0.417,0.9,-0.455,0.522,-0.168
832,-10.094,-0.436,0.871,-0.452,0.489,-0.165
833,-10.175,-0.464,0.828,-0.445,0.451,-0.162
834,-10.252,-0.527,0.843,-0.431,0.387,-0.159
835,-10.295,-0.584,0.848,-0.417,0.331,-0.159
836,-10.295,-0.838,0.881,-0.311,0.02,-0.167
837,-10.257,-0.876,0.9,-0.28,-0.046,-0.17
838,-10.204,-0.919,0.919,-0.246,-0.109,-0.172
839,-10.108,-0.953,0.943,-0.198,-0.186,-0.175
840,-10.027,-0.972,0.953,-0.16,-0.236,-0.177
841,-9.898,-0.986,0.962,-0.108,-0.295,-0.177
842,-9.787,-0.982,0.986,-0.067,-0.331,-0.177
843,-9.673,-0.977,0.996,-0.028,-0.36,-0.176
844,-9.5,-0.958,1.015,0.025,-0.391,-0.173
845,-9.361,-0.934,1.03,0.064,-0.407,-0.169
846,-9.218,-0.9,1.039,0.102,-0.419,-0.164
847,-9.017,-0.848,1.039,0.15,-0.428,-0.156
848,-8.854,-0.8,1.049,0.183,-0.432,-0.149
849,-8.624,-0.737,1.049,0.224,-0.433,-0.139
850,-8.452,-0.69,1.053,0.253,-0.432,-0.131
851,-8.279,-0.642,1.063,0.279,-0.432,-0.123
852,-8.03,-0.565,1.077,0.31,-0.432,-0.112
853,-7.843,-0.503,1.073,0.331,-0.434,-0.104
854,-7.661,-0.45,1.077,0.35,-0.438,-0.097
855,-7.403,-0.378,1.097,0.372,-0.448,-0.088
856,-7.202,-0.33,1.12,0.387,-0.46,-0.081
857,-6.919,-0.263,1.154,0.404,-0.481,-0.074
858,-6.704,-0.215,1.188,0.417,-0.502,-0.07
859,-6.479,-0.168,1.221,0.429,-0.526,-0.066
860,-6.167,-0.101,1.269,0.444,-0.565,-0.062
861,-5.933,-0.062,1.312,0.456,-0.597,-0.06
862,-5.693,-0.038,1.346,0.467,-0.631,-0.058
863,-5.363,-0.005,1.389,0.481,-0.679,-0.057
864,-5.1,0.014,1.422,0.492,-0.715,-0.058
865,-4.75,0.024,1.465,0.506,-0.762,-0.059
866,-4.468,0.034,1.494,0.517,-0.796,-0.062
867,-4.166,0.038,1.508,0.528,-0.828,-0.064
868,-3.735,0.024,1.518,0.546,-0.866,-0.069
869,-3.405,0.019,1.518,0.561,-0.891,-0.073
870,-3.055,0.01,1.513,0.579,-0.914,-0.076
871,-2.567,-0.005,1.48,0.609,-0.941,-0.079
872,-2.184,-0.019,1.46,0.638,-0.962,-0.081
873,-1.796,-0.034,1.451,0.671,-0.982,-0.082
874,-1.25,-0.043,1.432,0.725,-1.012,-0.082
875,-0.833,-0.034,1.403,0.771,-1.037,-0.08
876,-0.273,-0.024,1.36,0.841,-1.072,-0.077
877,0.148,-0.01,1.317,0.899,-1.099,-0.073
878,0.575,0.01,1.25,0.962,-1.126,-0.067
879,1.144,0.043,1.14,1.051,-1.158,-0.058
880,1.547,0.077,1.039,1.121,-1.177,-0.05
881,1.949,0.11,0.934,1.191,-1.19,-0.041
882,2.461,0.158,0.766,1.286,-1.193,-0.029
883,2.811,0.196,0.646,1.355,-1.183,-0.021
884,3.141,0.23,0.503,1.42,-1.161,-0.014
885,3.534,0.259,0.321,1.501,-1.108,-0.007
886,4.281,0.378,-0.211,1.68,-0.757,-0.003
887,4.319,0.407,-0.287,1.7,-0.643,-0.006
888,4.281,0.46,-0.383,1.711,-0.48,-0.009
889,4.185,0.498,-0.431,1.707,-0.351,-0.011
890,3.97,0.532,-0.484,1.69,-0.174,-0.009
891,3.754,0.56,-0.517,1.666,-0.04,-0.006
892,3.491,0.589,-0.536,1.632,0.094,-0.001
893,3.074,0.632,-0.565,1.573,0.269,0.012
894,2.725,0.661,-0.579,1.519,0.396,0.027
895,2.346,0.704,-0.589,1.458,0.518,0.046
896,1.796,0.752,-0.622,1.365,0.672,0.079
897,1.365,0.795,-0.642,1.287,0.779,0.11
898,0.919,0.838,-0.661,1.205,0.88,0.146
899,0.46,0.881,-0.67,1.117,0.973,0.186
900,-0.158,0.924,-0.685,0.995,1.08,0.246
901,-0.622,0.958,-0.69,0.9,1.147,0.295
902,-1.073,0.986,-0.699,0.802,1.201,0.347
903,-1.671,1.015,-0.713,0.67,1.25,0.418
904,-2.102,1.034,-0.718,0.568,1.269,0.472
905,-2.662,1.044,-0.718,0.432,1.271,0.542
906,-3.05,1.044,-0.709,0.331,1.254,0.591
907,-3.433,1.034,-0.699,0.229,1.222,0.637
908,-3.912,1.015,-0.666,0.096,1.155,0.691
909,-4.238,0.996,-0.637,-0.002,1.09,0.725
910,-4.544,0.972,-0.603,-0.098,1.011,0.752
911,-4.899,0.919,-0.541,-0.221,0.891,0.778
912,-5.138,0.871,-0.488,-0.31,0.792,0.789
913,-5.349,0.814,-0.441,-0.394,0.688,0.792
914,-5.574,0.737,-0.383,-0.501,0.545,0.785
915,-5.708,0.675,-0.335,-0.577,0.439,0.771
916,-5.799,0.608,-0.297,-0.649,0.336,0.752
917,-5.885,0.512,-0.225,-0.738,0.206,0.717
918,-5.918,0.436,-0.177,-0.801,0.117,0.685
919,-5.933,0.369,-0.12,-0.86,0.038,0.648
920,-5.914,0.283,-0.043,-0.934,-0.051,0.595
921,-5.88,0.211,0.024,-0.985,-0.106,0.554
922,-5.818,0.12,0.129,-1.047,-0.159,0.496
923,-5.765,0.048,0.211,-1.09,-0.185,0.454
924,-5.717,-0.019,0.302,-1.131,-0.197,0.412
925,-5.65,-0.12,0.397,-1.179,-0.191,0.36
926,-5.631,-0.196,0.474,-1.213,-0.169,0.324
927,-5.622,-0.278,0.541,-1.244,-0.131,0.29
928,-5.636,-0.388,0.618,-1.283,-0.053,0.253
929,-5.674,-0.46,0.666,-1.309,0.025,0.231
930,-5.741,-0.532,0.709,-1.333,0.12,0.213
931,-5.866,-0.632,0.747,-1.361,0.273,0.199
932,-5.995,-0.699,0.766,-1.378,0.404,0.197
933,-6.22,-0.776,0.776,-1.395,0.597,0.201
934,-6.421,-0.828,0.771,-1.402,0.754,0.211
935,-6.646,-0.876,0.747,-1.404,0.918,0.228
936,-6.996,-0.934,0.704,-1.399,1.144,0.259
937,-7.298,-0.977,0.661,-1.388,1.314,0.288
938,-7.614,-1.006,0.613,-1.372,1.479,0.321
939,-8.068,-1.053,0.555,-1.342,1.686,0.371
940,-8.428,-1.077,0.512,-1.314,1.825,0.412
941,-8.801,-1.106,0.455,-1.28,1.949,0.454
942,-9.309,-1.13,0.369,-1.229,2.083,0.512
943,-9.697,-1.13,0.302,-1.187,2.156,0.555
944,-10.075,-1.125,0.263,-1.14,2.206,0.6
945,-10.592,-1.202,0.206,-1.074,2.228,0.648
946,-10.989,-1.35,0.168,-1.013,2.205,0.658
